1.000000000000000000e+00,2.310159567702327887e-01,2.416292958255461532e-01,2.925632388628103264e-01,2.303362546314469128e-01,2.835234529523741331e-01,2.610341320625850781e-01,2.671303237681250664e-01,2.407528483988786716e-01,2.221730219605644319e-01,1.779282944098207198e-01,2.315865841447541928e-01,2.647265327242446231e-01,1.953800461488811591e-01,2.340802970845813347e-01,2.737407096826793840e-01,1.418190815531454874e-01,2.977183325655264889e-01,2.185035314134287088e-01,2.137534495158772696e-01,2.808046112106193926e-01,7.894020688904435090e-03,2.603501065513394996e-01,2.663304933487602444e-01,1.998234965530031326e-01,1.178007930852692509e-01,2.613856222167915133e-01,1.435849137461210345e-01,2.140965651879250808e-01,1.562729662835450339e-01,5.515058461201338691e-02,2.388413323634561714e-01,1.009951894160043828e-01,4.858251752207998209e-03,9.845396320452681760e-02,2.311139259907445398e-01,3.607133965156106292e-03,2.604252545580293399e-01,1.474558534089434048e-01,1.988768519152409597e-01
2.310159567702327887e-01,1.000000000000000000e+00,2.556090501519199254e-01,3.550569096499948119e-01,2.590781054329546196e-01,3.223697982157791575e-01,2.943965575019975578e-01,2.483822088974899644e-01,2.756971374137605624e-01,2.584610577069514914e-01,3.553757469919264222e-01,2.879954033878451281e-01,3.486357954526347891e-01,3.665678490684792790e-01,3.653796605178359913e-01,3.115038878616166462e-01,1.544563766268914895e-01,3.210135303036014687e-01,3.654826486542089858e-01,3.054237162300018626e-01,3.129646072567866533e-01,1.520062471251484304e-01,3.099650215938223319e-01,2.074763853631756971e-01,3.172761962021695137e-01,2.049491918971464433e-01,4.494065482289528735e-01,3.067675291367361057e-01,2.635636589180972988e-01,2.787947062271125542e-01,2.627984447902911302e-01,4.030676372962366250e-01,1.706784268098667789e-01,2.502835115303676528e-01,1.651456692517686564e-01,2.935511095321006181e-01,1.115813864056125482e-01,2.975807055174427562e-01,2.628822533575081444e-01,2.245672626320066589e-01
2.416292958255461532e-01,2.556090501519199254e-01,1.000000000000000000e+00,3.522097306476241751e-01,4.246218582988213752e-01,3.935171529062798657e-01,2.544487807786733891e-01,2.001191450131231120e-01,4.068226363856405348e-01,3.345674891256859018e-01,2.532884881316874726e-01,3.544028758300252768e-01,4.015816144990888015e-01,3.765185514281266244e-01,3.065288037799890342e-01,2.353597398724314171e-01,2.642457578963627318e-01,3.597960761940346419e-01,2.882285969570885786e-01,3.324978929814741413e-01,3.986164624564587644e-01,1.669510200265496014e-01,3.811857735746039255e-01,1.416545545776243253e-01,4.004830032647656024e-01,3.432156068137075522e-01,3.180876246667053708e-01,2.849352711890299483e-01,3.585427285387914331e-01,3.385007423207905264e-01,2.662765529480487503e-01,2.857765922240500522e-01,2.157737397985711736e-01,1.081690971471745977e-01,3.046542189018989211e-01,2.349061919433892420e-01,2.210182841752103000e-01,3.753779665666981957e-01,2.832775754809245816e-01,3.689126931313591040e-01
2.925632388628103264e-01,3.550569096499948119e-01,3.522097306476241751e-01,1.000000000000000000e+00,3.382715127308286718e-01,3.749340513107040085e-01,2.917912086966883978e-01,2.447217950954437837e-01,4.058833441158005151e-01,3.040710700132999156e-01,3.326706778831207689e-01,3.625282044979741825e-01,4.021202274837774038e-01,3.696918223388275804e-01,3.968847980042554680e-01,3.035894827179319577e-01,2.365026396582677881e-01,4.102755535774482709e-01,3.638754783962941941e-01,3.632947374450976596e-01,3.884129688210810061e-01,1.574074473378547223e-01,3.865695073794686021e-01,2.268672107361546786e-01,3.621806312525043259e-01,3.017483219948015050e-01,3.865409404740739463e-01,3.098657773323395537e-01,3.520979918760622773e-01,3.114417147282791953e-01,2.537091645533053885e-01,3.357739818738628701e-01,2.054697300264801685e-01,1.474632482303817049e-01,2.029218189603815281e-01,2.979502956049249196e-01,1.690754013233418673e-01,3.769530944634308378e-01,3.119882929363783086e-01,3.021877153698598883e-01
2.303362546314469128e-01,2.590781054329546196e-01,4.246218582988213752e-01,3.382715127308286718e-01,1.000000000000000000e+00,4.546313927589148429e-01,2.575976295379266423e-01,2.031546259373522290e-01,4.322278709871257840e-01,3.526808739365835388e-01,2.062304682741024076e-01,3.849286400342283310e-01,3.787394366512011334e-01,3.486604121947961543e-01,3.118128719467337939e-01,2.419354577394664529e-01,3.000427812082240298e-01,3.629847592247796850e-01,2.732467952969171998e-01,3.136430822557544351e-01,3.994778941656411675e-01,1.519113630381144775e-01,4.258053135645977205e-01,1.710803651748366017e-01,3.517178908114078073e-01,2.880070813075259473e-01,2.908137260146219649e-01,2.407776506085014256e-01,3.206465234859746660e-01,3.576685794942269236e-01,2.801900335956535315e-01,2.729175809173645106e-01,2.183268571136086633e-01,8.945455285606340734e-02,3.422983410056283926e-01,2.794712725022382438e-01,1.728007450086345154e-01,3.947365895768829569e-01,2.650464543269950290e-01,3.679013047464464448e-01
2.835234529523741331e-01,3.223697982157791575e-01,3.935171529062798657e-01,3.749340513107040085e-01,4.546313927589148429e-01,1.000000000000000000e+00,3.162815995411749626e-01,2.264498508243373287e-01,4.420687418400722768e-01,3.440695428504235709e-01,2.519264351697456661e-01,3.393750025084165678e-01,4.273669068420148376e-01,3.364057963991385902e-01,3.709774619384536010e-01,2.984790825885735854e-01,2.813802361200647972e-01,3.946819620569813614e-01,3.140719730403949139e-01,3.857578374314061254e-01,4.522850524478776446e-01,1.654568644817844270e-01,4.150829001755477199e-01,2.298682318207365682e-01,3.375250623660179805e-01,2.450873380642829558e-01,3.388530190847934831e-01,2.712423081581660789e-01,3.418923526022900061e-01,3.653338491487038153e-01,2.706332356762487512e-01,3.061261091362851294e-01,2.448042848011388051e-01,1.527573401782946760e-01,3.219786789162201179e-01,3.470543424579367597e-01,1.361959564737945660e-01,3.938730852134587623e-01,2.597206445592250557e-01,4.153486326297523012e-01
2.610341320625850781e-01,2.943965575019975578e-01,2.544487807786733891e-01,2.917912086966883978e-01,2.575976295379266423e-01,3.162815995411749626e-01,1.000000000000000000e+00,2.163398234219905403e-01,2.819227430168949056e-01,2.574062112105758304e-01,2.931540671305140622e-01,2.919322297387607623e-01,3.216317565365073294e-01,2.502340298848849676e-01,2.972302477996147108e-01,3.431703697075624282e-01,2.246735053208289701e-01,3.370287557765012654e-01,3.544373423085416253e-01,2.842342518327510836e-01,3.145902924280953306e-01,1.069656373211569367e-01,3.102963342976547967e-01,2.947517152749977720e-01,2.528894016408851364e-01,1.719249631918764454e-01,3.628663970958795337e-01,2.790666294831164462e-01,2.443426696634478645e-01,2.173952399888489095e-01,1.847157310122606866e-01,3.247349522150709822e-01,1.685522958475388355e-01,1.433459979206712642e-01,2.065293810384469797e-01,3.833368003933049772e-01,8.441818214272700516e-02,2.617894831747725748e-01,2.044899266712009167e-01,2.600364238889324442e-01
2.671303237681250664e-01,2.483822088974899644e-01,2.001191450131231120e-01,2.447217950954437837e-01,2.031546259373522290e-01,2.264498508243373287e-01,2.163398234219905403e-01,1.000000000000000000e+00,1.891414271723563800e-01,3.781194283008296741e-01,2.712162266924310616e-01,2.187953097501852406e-01,1.846958195137262670e-01,2.065757996137238539e-01,2.471887509142546291e-01,2.571554370211986962e-01,9.866419965003891956e-02,2.715674628092119569e-01,2.496232516865477535e-01,1.949288183269070052e-01,2.065133829794463249e-01,4.416455817824260777e-02,2.441102161223432931e-01,1.603769890396666842e-01,2.258226434779134761e-01,1.481220405027473541e-01,2.920517777966145090e-01,1.701343511865821556e-01,1.818298061912396735e-01,1.976818435165922372e-01,7.214229957673179428e-02,3.045427575435983858e-01,1.322178213280941206e-01,4.989226418366021765e-02,1.622933975727979261e-01,1.531017944573672684e-01,7.503871426540742462e-03,2.850472776169266087e-01,1.679713844087624697e-01,1.999337270546062140e-01
2.407528483988786716e-01,2.756971374137605624e-01,4.068226363856405348e-01,4.058833441158005151e-01,4.322278709871257840e-01,4.420687418400722768e-01,2.819227430168949056e-01,1.891414271723563800e-01,1.000000000000000000e+00,3.647687534203938320e-01,2.711034241239040909e-01,4.103156683525590598e-01,4.135561778118903575e-01,3.535311377691683354e-01,3.807042638083374397e-01,2.801544893028936611e-01,2.975823285879052316e-01,4.050096182148323898e-01,3.204036639389150620e-01,3.541961751210487286e-01,4.002166257854089526e-01,1.913518500058184468e-01,4.505985780532695273e-01,1.902696830817516283e-01,4.103942355484856419e-01,3.109651407426352598e-01,3.434929224540617110e-01,2.884472468147124546e-01,3.510559225857515786e-01,4.109294953301653175e-01,3.108728815963922587e-01,2.669780842276631150e-01,2.335637022868688462e-01,1.236665880215833679e-01,2.813618010133187575e-01,2.806315337242090147e-01,1.886644379799096161e-01,4.001327968217479603e-01,3.022783784484142089e-01,3.883073115214231708e-01
2.221730219605644319e-01,2.584610577069514914e-01,3.345674891256859018e-01,3.040710700132999156e-01,3.526808739365835388e-01,3.440695428504235709e-01,2.574062112105758304e-01,3.781194283008296741e-01,3.647687534203938320e-01,1.000000000000000000e+00,2.842461314992548171e-01,3.546505033732632040e-01,2.989373728486413029e-01,3.002139384417393808e-01,3.066296433877354621e-01,2.857777058603735432e-01,2.107776963617622457e-01,3.760540567321659644e-01,2.940139215870778422e-01,3.037887468454744111e-01,3.051782837466527898e-01,1.023972985841589134e-01,3.932703774158069487e-01,1.832525955620586400e-01,3.255284368679507434e-01,2.435328969397112520e-01,3.563824709443916827e-01,2.595073344187952546e-01,2.808541341839793093e-01,3.316491012710726105e-01,1.731839860632203854e-01,2.757941138062566244e-01,1.564411926593687330e-01,5.826031945992171668e-02,2.709834574647205230e-01,2.271617060461559312e-01,1.067809307633161842e-01,3.750201022034558296e-01,2.353576937146556469e-01,3.514715662416354469e-01
